,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T16:22:00.000Z,1.0430307865496768e-05,451285309.8215963,5.2869,-3.26632342,-10.38267193,-9.20811335,-15.66390093,1.19144689,18.05587135,5726899036.318937,0.5393,6151117926.23,,2023-03-15T16:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 16:24:32.523980+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T16:27:00.000Z,24296.993372621513,48660838012.037476,-1.6482,-1.53818248,-5.98187442,9.78002967,12.43256573,16.58207958,39.25422839,469377506059.069,44.1825,510236860825.05,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T16:27:00.000Z,1636.2801540416256,14081030986.206783,-2.9182,-0.67443201,-6.97769422,4.95521512,10.27720477,6.98821901,28.68111637,200237928665.53107,18.8236,200237928665.53,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
2,825,Tether,USDT,tether,49432,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T16:27:00.000Z,1.0016884267768524,68691472347.87253,2.4171,-0.10900708,-0.17731015,0.16834629,0.05237631,0.1508917,0.16211363,73522638656.25041,6.9141,73265260838.0,,2023-03-15T16:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 16:29:33.048654+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T16:27:00.000Z,305.04348159780744,687409914.7452807,-13.1926,-0.95453468,-3.51967925,4.19394122,6.77432624,0.15948807,15.8165855,48163929950.57743,4.5337,48800845079.52,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
4,3408,USD Coin,USDC,usd-coin,10748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T16:27:00.000Z,0.9991416105998564,7945109818.267948,15.2285,0.01592337,0.0438459,-0.08068947,-0.06426838,-0.10371432,-0.0736417,38375542019.44233,3.6123,38375542019.44,,2023-03-15T16:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 16:29:33.048654+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T16:27:00.000Z,0.3612959475806497,1203870099.7271078,-15.8809,-0.65380783,-5.77511749,-8.70563391,-1.81943239,-8.33756153,-5.24378671,18408358374.00815,1.7328,36129594758.06,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T16:27:00.000Z,0.32382472892627656,629188510.3637855,23.0321,-2.03938319,-10.64999364,-0.49519651,-8.02864591,-8.12313705,7.33743814,11237949109.673012,1.0568,14572112801.68,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T16:27:00.000Z,1.1057488849700448,843573099.9363266,-10.8425,-3.28420942,-10.16715821,1.10347411,-4.68277139,11.75993501,24.9815627,9657961809.270687,0.9079,11057488849.7,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T16:27:00.000Z,0.06908024122137864,557911062.5561838,-2.6835,-3.83564628,-9.73524416,-5.93431658,-14.95797429,-20.87408549,-20.69630235,9164928400.861353,0.8627,9164928400.86,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T16:27:00.000Z,0.9995932779909157,9471747205.80404,-0.3328,0.03740444,-0.04769326,-0.06929402,0.03357942,-0.12426469,-0.00484831,8366519753.59395,0.7875,8366519753.59,,2023-03-15T16:27:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 16:29:33.048654+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T16:27:00.000Z,19.266989369608996,920805002.9161448,-10.871,-3.5888778,-11.29153543,0.45314106,-5.60675439,-13.90594615,38.0044201,7383597336.438058,0.695,10390932151.96,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5368622512.167479,,2023-03-15T16:27:00.000Z,5.933033285776816,370901952.8986087,3.8073,-2.49654971,-8.62623522,4.58115743,-1.43797581,-3.13911937,13.80899821,6920606059.94255,0.6514,7670681903.97,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T16:27:00.000Z,0.9975501277940735,473127388.3195278,-19.8511,0.08224377,0.05021698,-0.15822932,-0.17849419,-0.29922226,-0.19409037,5991886042.797427,0.564,5991886042.8,,2023-03-15T16:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 16:29:33.048654+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4662622702.809031,,2023-03-15T16:27:00.000Z,0.0650662136925819,409477629.871702,-5.737,-0.97945546,-4.83364308,-1.49869056,-0.09516381,4.93076957,16.66884426,5936621867.951953,0.5588,5936627473.82,,2023-03-15T16:27:00.000Z,,,,,,2023-03-15 16:29:33.048654+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T16:27:00.000Z,1.0417753539642402e-05,450153102.5925382,4.4113,-2.77528824,-10.18273396,-9.45406365,-15.65716259,0.74722971,17.95019673,5720005917.001258,0.5384,6143714200.49,,2023-03-15T16:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 16:29:33.048654+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T16:33:00.000Z,24405.485704394825,48690092355.86365,-1.5151,-1.15526111,-5.81744145,10.41734011,13.27702037,17.23527661,39.96379502,471473397486.18164,44.4056,512515199792.29,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T16:33:00.000Z,1641.6543813512426,14072017198.526182,-2.8921,-0.38403401,-6.83861476,5.41251985,11.13019091,7.397811,29.20349895,200895593639.3422,18.9362,200895593639.34,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
2,825,Tether,USDT,tether,49432,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T16:33:00.000Z,1.0017025911113124,68692939031.489685,2.5208,-0.07251606,-0.19340994,0.17072391,0.05691121,0.15170602,0.16360245,73523678300.13214,6.9293,73266296842.44,,2023-03-15T16:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 16:34:33.404440+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892014.92946643,159979963.59042934,,4,,,,2023-03-15T16:33:00.000Z,305.06558477833306,686206290.8862885,-13.7087,-0.86452903,-3.40381278,4.27998208,7.34055833,0.27548185,15.90756826,48167419866.28697,4.5366,48804381145.53,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
4,3408,USD Coin,USDC,usd-coin,10748,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38408511478.57083,38408511478.57083,,5,,,,2023-03-15T16:33:00.000Z,0.9993973922028044,7952325379.943669,15.4034,0.03193418,0.05724515,-0.05217175,-0.02935689,-0.07539341,-0.03852074,38385366210.07517,3.6153,38385366210.08,,2023-03-15T16:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 16:34:33.404440+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T16:33:00.000Z,0.3613982600130173,1202714048.1633346,-15.863,-0.59151395,-5.54310553,-8.62250818,-1.45566984,-8.14066989,-5.17140703,18413571285.84331,1.7343,36139826001.3,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703801488.34,35573698990.423,,7,,,,2023-03-15T16:33:00.000Z,0.3233197637533038,629447716.5196098,22.9049,-1.94301242,-10.56613607,-0.37906404,-7.78940981,-8.0689412,7.29484615,11220424898.55164,1.0575,14549389368.9,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T16:33:00.000Z,1.104987445294279,842642359.9804331,-10.5771,-3.09283619,-10.1331647,1.21292824,-4.30231776,11.84285394,25.0435868,9651311153.40427,0.9097,11049874452.94,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T16:33:00.000Z,0.06909218536993099,557985837.1573508,-2.8885,-3.31373193,-9.5055587,-5.7754655,-14.64032475,-20.69480135,-20.43283351,9166513040.178705,0.8633,9166513040.18,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T16:33:00.000Z,0.9995280624643356,9476551782.071003,-0.1604,0.0423135,-0.03519408,-0.07824834,0.01812564,-0.08947278,-0.0541477,8365973904.593774,0.7879,8365973904.59,,2023-03-15T16:33:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 16:34:33.404440+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383225276.9124718,539312704.8875339,,11,,,,2023-03-15T16:33:00.000Z,19.301801679579707,920688755.098957,-10.8987,-2.94680756,-11.06683319,0.83769748,-5.01259171,-13.87306631,38.4645454,7396938293.566546,0.696,10409706873.02,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166453267.089067,1292876937.3942468,,12,904869778.0,5365355489.618518,,2023-03-15T16:33:00.000Z,5.929422796589984,370703386.7735724,3.682,-2.31736578,-8.52717303,4.75129359,-1.05454004,-2.8552231,13.88990949,6916394593.034779,0.6514,7666013985.77,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6006601448.7387705,6006601448.7387705,,13,,,,2023-03-15T16:33:00.000Z,0.9973876195256121,473266985.91074747,-19.8007,0.01250423,-0.02089196,-0.18087825,-0.15277101,-0.25452278,-0.18964362,5990909920.396655,0.5643,5990909920.4,,2023-03-15T16:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 16:34:33.404440+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91239700776.20757,91239786932.58752,,14,71659659264.0,4661486457.590279,,2023-03-15T16:33:00.000Z,0.06505035755775762,408421111.79401684,-5.7223,-0.86606248,-4.61683946,-1.40107053,0.25459727,5.02418386,16.67971219,5935175158.955117,0.559,5935180763.46,,2023-03-15T16:33:00.000Z,,,,,,2023-03-15 16:34:33.404440+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T16:33:00.000Z,1.0413394269301206e-05,449219796.50224644,3.7145,-2.41844116,-10.13263066,-9.39219477,-15.23810747,0.9431459,18.06339181,5717612401.734213,0.5385,6141143386.06,,2023-03-15T16:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 16:34:33.404440+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318337.0,19318337.0,,1,,,,2023-03-15T16:38:00.000Z,24365.760952060686,48790765673.48063,-1.0589,-0.78739705,-5.88650253,10.34998362,13.23305305,17.02453605,39.87517568,470705981333.3492,44.1855,511680979993.27,,2023-03-15T16:38:00.000Z,,,,,,2023-03-15 16:39:33.775302+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T16:38:00.000Z,1639.0579450660878,14105328642.794485,-2.3132,0.10096867,-6.98439237,5.39401836,11.22635098,7.19501462,29.10063176,200577857692.73962,18.855,200577857692.74,,2023-03-15T16:38:00.000Z,,,,,,2023-03-15 16:39:33.775302+00:00
